Id	PROJECT	ASSAY	SPECTRA_IN_REL_CLUSTERS	CORRECT_SPECTRA	INCORRECT_SPECTRA	CONTAMINANT_CORRECT_SPECTRA	CONTAMINANT_INCORRECT_SPECTRA	diff	diffCont	order	class
5886	PXD000593	38857	792	378	414	100	117	0.477272727272727	0.852272727272727	18142	3
12016	PRD000269	13190	1800	859	941	53	71	0.477222222222222	0.960555555555556	18143	3
7057	PRD000165	10208	824	393	431	48	48	0.476941747572815	0.941747572815534	18144	3
8060	PRD000416	17043	390	186	204	87	99	0.476923076923077	0.746153846153846	18145	3
8012	PRD000416	16947	411	196	215	105	116	0.476885644768856	0.717761557177616	18146	3
6697	PRD000417	17049	323	154	169	30	46	0.476780185758514	0.857585139318885	18147	3
5889	PXD000593	38860	1456	694	762	103	128	0.476648351648352	0.912087912087912	18148	3
8032	PRD000416	16991	508	242	266	52	61	0.476377952755906	0.87992125984252	18149	3
6672	PRD000417	17000	317	151	166	54	54	0.476340694006309	0.829652996845426	18150	3
8019	PRD000416	16966	422	201	221	21	27	0.476303317535545	0.936018957345972	18151	3
5699	PXD000197	29205	21	10	11	0	1	0.476190476190476	0.952380952380952	18152	3
8024	PRD000416	16971	397	189	208	84	96	0.476070528967254	0.758186397984887	18153	3
11993	PRD000269	13167	397	189	208	5	15	0.476070528967254	0.962216624685139	18154	3
12069	PRD000269	13584	479	228	251	72	79	0.475991649269311	0.835073068893528	18155	3
12004	PRD000269	13178	1582	753	829	78	90	0.475979772439949	0.943109987357775	18156	3
5881	PXD000593	38852	1204	573	631	150	166	0.475913621262459	0.862126245847176	18157	3
5867	PXD000593	38838	1139	542	597	155	170	0.47585601404741	0.850746268656716	18158	3
5895	PXD000593	38866	1278	608	670	265	286	0.475743348982786	0.776212832550861	18159	3
5882	PXD000593	38853	1447	688	759	66	80	0.475466482377332	0.944713199723566	18160	3
12040	PRD000269	13555	427	203	224	29	31	0.475409836065574	0.927400468384075	18161	3
8081	PRD000416	17088	345	164	181	4	12	0.47536231884058	0.965217391304348	18162	3
12032	PRD000269	13547	303	144	159	16	21	0.475247524752475	0.930693069306931	18163	3
6708	PRD000417	17072	343	163	180	70	75	0.475218658892128	0.78134110787172	18164	3
6996	PRD000165	10147	383	182	201	6	6	0.475195822454308	0.984334203655353	18165	3
5899	PXD000593	38870	1747	830	917	66	79	0.475100171722954	0.954779622209502	18166	3
8048	PRD000416	17019	379	180	199	90	105	0.474934036939314	0.722955145118733	18167	3
12094	PRD000269	13609	318	151	167	34	45	0.474842767295597	0.858490566037736	18168	3
6703	PRD000417	17055	394	187	207	90	106	0.474619289340102	0.730964467005076	18169	3
5900	PXD000593	38871	1692	803	889	186	225	0.474586288416076	0.867021276595745	18170	3
5865	PXD000593	38836	1646	781	865	139	167	0.474483596597813	0.898541919805589	18171	3
12042	PRD000269	13557	329	156	173	13	18	0.474164133738602	0.945288753799392	18172	3
8047	PRD000416	17018	464	220	244	44	40	0.474137931034483	0.913793103448276	18173	3
14995	PRD000458	17793	251	119	132	29	123	0.474103585657371	0.50996015936255	18174	3
8007	PRD000416	16942	460	218	242	42	45	0.473913043478261	0.902173913043478	18175	3
3280	PRD000259	13033	19	9	10	2	0	0.473684210526316	1	18176	3
5307	PRD000067	7983	19	9	10	0	0	0.473684210526316	1	18177	3
5718	PXD000197	29224	38	18	20	1	14	0.473684210526316	0.631578947368421	18178	3
12086	PRD000269	13601	304	144	160	15	20	0.473684210526316	0.934210526315789	18179	3
12066	PRD000269	13581	302	143	159	18	22	0.473509933774834	0.927152317880795	18180	3
5897	PXD000593	38868	2396	1134	1262	174	187	0.473288814691152	0.921953255425709	18181	3
12049	PRD000269	13564	541	256	285	85	96	0.473197781885397	0.822550831792976	18182	3
5384	PRD000067	8099	55	26	29	0	3	0.472727272727273	0.945454545454545	18183	3
8005	PRD000416	16940	366	173	193	56	58	0.472677595628415	0.841530054644809	18184	3
6721	PRD000417	17097	218	103	115	19	29	0.472477064220184	0.86697247706422	18185	3
234	PRD000108	9346	36	17	19	17	19	0.472222222222222	0.472222222222222	18186	3
5695	PXD000197	29201	36	17	19	0	0	0.472222222222222	1	18187	3
192	PRD000108	9301	125	59	66	12	11	0.472	0.912	18188	3
222	PRD000108	9334	498	235	263	96	105	0.471887550200803	0.789156626506024	18189	3
5906	PXD000593	38877	2698	1273	1425	56	69	0.471830985915493	0.974425500370645	18190	3
12017	PRD000269	13191	1503	709	794	8	16	0.471723220226214	0.989354624085163	18191	3
5863	PXD000593	38834	1321	623	698	118	143	0.471612414837244	0.891748675246026	18192	3
6650	PRD000417	16954	473	223	250	33	41	0.471458773784355	0.913319238900634	18193	3
12028	PRD000269	13543	473	223	250	27	33	0.471458773784355	0.930232558139535	18194	3
12062	PRD000269	13577	367	173	194	34	42	0.471389645776567	0.885558583106267	18195	3
223	PRD000108	9335	293	138	155	68	74	0.47098976109215	0.747440273037543	18196	3
5877	PXD000593	38848	1584	746	838	17	29	0.470959595959596	0.981691919191919	18197	3
15069	PRD000458	17867	189	89	100	24	91	0.470899470899471	0.518518518518519	18198	3
5890	PXD000593	38861	1498	705	793	323	352	0.470627503337784	0.76502002670227	18199	3
4049	PRD000227	12136	17	8	9	1	0	0.470588235294118	1	18200	3
4053	PRD000227	12140	17	8	9	4	0	0.470588235294118	1	18201	3
12031	PRD000269	13546	306	144	162	7	13	0.470588235294118	0.957516339869281	18202	3
5883	PXD000593	38854	1456	685	771	188	227	0.470467032967033	0.844093406593407	18203	3
5885	PXD000593	38856	980	461	519	114	130	0.470408163265306	0.86734693877551	18204	3
7109	PRD000165	10260	419	197	222	20	20	0.470167064439141	0.952267303102625	18205	3
12071	PRD000269	13586	351	165	186	97	116	0.47008547008547	0.66951566951567	18206	3
12075	PRD000269	13590	317	149	168	8	11	0.470031545741325	0.965299684542587	18207	3
8029	PRD000416	16988	349	164	185	63	68	0.469914040114613	0.805157593123209	18208	3
7092	PRD000165	10243	215	101	114	3	14	0.469767441860465	0.934883720930233	18209	3
7113	PRD000165	10264	213	100	113	8	13	0.469483568075117	0.938967136150235	18210	3
12080	PRD000269	13595	260	122	138	20	25	0.469230769230769	0.903846153846154	18211	3
6675	PRD000417	17003	518	243	275	52	56	0.469111969111969	0.891891891891892	18212	3
11995	PRD000269	13169	1516	711	805	5	5	0.468997361477573	0.996701846965699	18213	3
8077	PRD000416	17084	258	121	137	37	46	0.468992248062015	0.821705426356589	18214	3
7097	PRD000165	10248	610	286	324	19	41	0.468852459016393	0.932786885245902	18215	3
11992	PRD000269	13166	433	203	230	22	30	0.468822170900693	0.930715935334873	18216	3
12068	PRD000269	13583	463	217	246	35	37	0.468682505399568	0.920086393088553	18217	3
7136	PRD000165	10287	367	172	195	2	4	0.46866485013624	0.989100817438692	18218	3
12072	PRD000269	13587	333	156	177	96	114	0.468468468468468	0.657657657657658	18219	3
12015	PRD000269	13189	1450	679	771	89	107	0.468275862068966	0.926206896551724	18220	3
6719	PRD000417	17083	109	51	58	6	14	0.467889908256881	0.871559633027523	18221	3
12065	PRD000269	13580	340	159	181	21	24	0.467647058823529	0.929411764705882	18222	3
8043	PRD000416	17014	554	259	295	31	36	0.467509025270758	0.935018050541516	18223	3
6662	PRD000417	16978	413	193	220	26	30	0.467312348668281	0.927360774818402	18224	3
5884	PXD000593	38855	649	303	346	192	218	0.466872110939908	0.664098613251156	18225	3
7128	PRD000165	10279	195	91	104	2	2	0.466666666666667	0.98974358974359	18226	3
8076	PRD000416	17071	120	56	64	7	17	0.466666666666667	0.858333333333333	18227	3
12052	PRD000269	13567	418	195	223	43	57	0.466507177033493	0.863636363636364	18228	3
11996	PRD000269	13170	1784	831	953	37	41	0.465807174887892	0.977017937219731	18229	3
12019	PRD000269	13193	1679	782	897	2	4	0.465753424657534	0.997617629541394	18230	3
12048	PRD000269	13563	393	183	210	86	110	0.465648854961832	0.720101781170484	18231	3
12047	PRD000269	13562	391	182	209	83	104	0.465473145780051	0.734015345268542	18232	3
12043	PRD000269	13558	602	280	322	37	40	0.465116279069767	0.933554817275748	18233	3
5916	PXD000593	38887	1088	506	582	110	125	0.465073529411765	0.885110294117647	18234	3
5893	PXD000593	38864	981	456	525	91	114	0.464831804281346	0.883792048929664	18235	3
12079	PRD000269	13594	254	118	136	24	30	0.464566929133858	0.881889763779528	18236	3
6686	PRD000417	17026	592	275	317	33	40	0.464527027027027	0.932432432432432	18237	3
187	PRD000108	9296	56	26	30	11	15	0.464285714285714	0.732142857142857	18238	3
15021	PRD000458	17819	280	130	150	38	131	0.464285714285714	0.532142857142857	18239	3
232	PRD000108	9344	321	149	172	45	49	0.46417445482866	0.847352024922118	18240	3
12003	PRD000269	13177	1423	659	764	92	110	0.463106113843992	0.922698524244554	18241	3
15030	PRD000458	17828	119	55	64	7	51	0.46218487394958	0.571428571428571	18242	3
5876	PXD000593	38847	1160	536	624	196	239	0.462068965517241	0.793965517241379	18243	3
15028	PRD000458	17826	169	78	91	22	80	0.461538461538462	0.526627218934911	18244	3
219	PRD000108	9331	735	339	396	42	50	0.461224489795918	0.931972789115646	18245	3
12092	PRD000269	13607	395	182	213	12	19	0.460759493670886	0.951898734177215	18246	3
6720	PRD000417	17096	276	127	149	32	41	0.460144927536232	0.851449275362319	18247	3
5894	PXD000593	38865	1546	710	836	200	284	0.459249676584735	0.816300129366106	18248	3
5911	PXD000593	38882	673	309	364	167	188	0.459138187221397	0.720653789004458	18249	3
2214	PXD000187	28855	24	11	13	0	13	0.458333333333333	0.458333333333333	18250	3
8017	PRD000416	16964	334	153	181	54	62	0.458083832335329	0.81437125748503	18251	3
15010	PRD000458	17808	155	71	84	17	67	0.458064516129032	0.567741935483871	18252	3
5588	PXD000197	29091	59	27	32	0	30	0.457627118644068	0.491525423728814	18253	3
12089	PRD000269	13604	352	161	191	5	12	0.457386363636364	0.965909090909091	18254	3
8016	PRD000416	16951	70	32	38	6	10	0.457142857142857	0.857142857142857	18255	3
15004	PRD000458	17802	162	74	88	24	81	0.45679012345679	0.5	18256	3
15054	PRD000458	17852	125	57	68	11	61	0.456	0.512	18257	3
15061	PRD000458	17859	261	119	142	35	129	0.455938697318008	0.505747126436782	18258	3
7089	PRD000165	10240	365	166	199	3	33	0.454794520547945	0.90958904109589	18259	3
3202	PRD000259	12952	11	5	6	1	0	0.454545454545455	1	18260	3
3204	PRD000259	12954	11	5	6	1	0	0.454545454545455	1	18261	3
3234	PRD000259	12985	11	5	6	0	0	0.454545454545455	1	18262	3
3284	PRD000259	13037	11	5	6	0	0	0.454545454545455	1	18263	3
12055	PRD000269	13570	121	55	66	7	17	0.454545454545455	0.859504132231405	18264	3
12056	PRD000269	13571	110	50	60	6	14	0.454545454545455	0.872727272727273	18265	3
5860	PXD000593	38831	1525	692	833	153	170	0.453770491803279	0.888524590163934	18266	3
7125	PRD000165	10276	225	102	123	5	3	0.453333333333333	0.986666666666667	18267	3
5589	PXD000197	29092	53	24	29	0	24	0.452830188679245	0.547169811320755	18268	3
6659	PRD000417	16963	53	24	29	6	14	0.452830188679245	0.735849056603774	18269	3
15068	PRD000458	17866	232	105	127	31	104	0.452586206896552	0.551724137931034	18270	3
15048	PRD000458	17846	177	80	97	21	79	0.451977401129944	0.553672316384181	18271	3
12090	PRD000269	13605	330	149	181	7	16	0.451515151515152	0.951515151515152	18272	3
12076	PRD000269	13591	317	143	174	8	11	0.451104100946372	0.965299684542587	18273	3
12018	PRD000269	13192	1211	546	665	5	7	0.450867052023121	0.994219653179191	18274	3
15006	PRD000458	17804	284	128	156	30	146	0.450704225352113	0.485915492957746	18275	3
15036	PRD000458	17834	233	105	128	32	104	0.450643776824034	0.553648068669528	18276	3
191	PRD000108	9300	680	306	374	50	58	0.45	0.914705882352941	18277	3
5587	PXD000197	29090	60	27	33	0	31	0.45	0.483333333333333	18278	3
5645	PXD000197	29150	20	9	11	0	0	0.45	1	18279	3
6660	PRD000417	16976	320	144	176	48	55	0.45	0.828125	18280	3
15065	PRD000458	17863	256	115	141	38	122	0.44921875	0.5234375	18281	3
15032	PRD000458	17830	136	61	75	13	71	0.448529411764706	0.477941176470588	18282	3
12044	PRD000269	13559	553	248	305	28	35	0.448462929475588	0.936708860759494	18283	3
14987	PRD000458	17785	174	78	96	22	82	0.448275862068966	0.528735632183908	18284	3
8041	PRD000416	17012	369	165	204	69	77	0.447154471544715	0.791327913279133	18285	3
15066	PRD000458	17864	85	38	47	1	35	0.447058823529412	0.588235294117647	18286	3
5864	PXD000593	38835	1253	560	693	132	241	0.446927374301676	0.807661612130886	18287	3
204	PRD000108	9313	103	46	57	22	24	0.446601941747573	0.766990291262136	18288	3
6684	PRD000417	17024	381	170	211	74	78	0.446194225721785	0.795275590551181	18289	3
15060	PRD000458	17858	229	102	127	20	115	0.445414847161572	0.497816593886463	18290	3
216	PRD000108	9328	238	106	132	15	17	0.445378151260504	0.928571428571429	18291	3
12057	PRD000269	13572	353	157	196	71	79	0.444759206798867	0.776203966005666	18292	3
3241	PRD000259	12992	9	4	5	0	0	0.444444444444444	1	18293	3
3286	PRD000259	13039	9	4	5	0	0	0.444444444444444	1	18294	3
4043	PRD000227	12130	27	12	15	12	7	0.444444444444444	0.740740740740741	18295	3
5599	PXD000197	29102	9	4	5	0	0	0.444444444444444	1	18296	3
5652	PXD000197	29157	9	4	5	0	0	0.444444444444444	1	18297	3
5697	PXD000197	29203	36	16	20	0	2	0.444444444444444	0.944444444444444	18298	3
8739	PRD000046	3268	18	8	10	0	0	0.444444444444444	1	18299	3
14989	PRD000458	17787	162	72	90	18	77	0.444444444444444	0.524691358024691	18300	3
15019	PRD000458	17817	99	44	55	10	47	0.444444444444444	0.525252525252525	18301	3
7076	PRD000165	10227	277	123	154	3	8	0.444043321299639	0.971119133574007	18302	3
15052	PRD000458	17850	230	102	128	25	91	0.443478260869565	0.604347826086957	18303	3
12083	PRD000269	13598	185	82	103	15	21	0.443243243243243	0.886486486486487	18304	3
7093	PRD000165	10244	167	74	93	13	22	0.44311377245509	0.868263473053892	18305	3
15022	PRD000458	17820	253	112	141	38	122	0.442687747035573	0.517786561264822	18306	3
215	PRD000108	9327	77	34	43	6	7	0.441558441558442	0.909090909090909	18307	3
14988	PRD000458	17786	145	64	81	20	73	0.441379310344828	0.496551724137931	18308	3
12059	PRD000269	13574	279	123	156	31	37	0.440860215053763	0.867383512544803	18309	3
15014	PRD000458	17812	186	82	104	24	89	0.440860215053763	0.521505376344086	18310	3
5304	PRD000067	7978	25	11	14	0	0	0.44	1	18311	3
12035	PRD000269	13550	316	139	177	32	39	0.439873417721519	0.876582278481013	18312	3
12084	PRD000269	13599	216	95	121	17	32	0.439814814814815	0.851851851851852	18313	3
15017	PRD000458	17815	41	18	23	2	18	0.439024390243902	0.560975609756098	18314	3
12034	PRD000269	13549	349	153	196	35	46	0.438395415472779	0.868194842406877	18315	3
12036	PRD000269	13551	324	142	182	28	48	0.438271604938272	0.851851851851852	18316	3
5310	PRD000067	7988	48	21	27	0	0	0.4375	1	18317	3
5400	PRD000067	8122	32	14	18	0	0	0.4375	1	18318	3
15058	PRD000458	17856	380	166	214	83	194	0.436842105263158	0.489473684210526	18319	3
203	PRD000108	9312	340	148	192	55	66	0.435294117647059	0.805882352941176	18320	3
3232	PRD000259	12983	23	10	13	0	0	0.434782608695652	1	18321	3
5344	PRD000067	8038	23	10	13	0	0	0.434782608695652	1	18322	3
5696	PXD000197	29202	46	20	26	0	2	0.434782608695652	0.956521739130435	18323	3
12006	PRD000269	13180	1146	498	648	1	4	0.434554973821989	0.996509598603839	18324	3
15009	PRD000458	17807	136	59	77	17	65	0.433823529411765	0.522058823529412	18325	3
220	PRD000108	9332	300	130	170	21	29	0.433333333333333	0.903333333333333	18326	3
5869	PXD000593	38840	762	329	433	220	272	0.431758530183727	0.643044619422572	18327	3
15025	PRD000458	17823	197	85	112	19	105	0.431472081218274	0.467005076142132	18328	3
12033	PRD000269	13548	374	161	213	39	50	0.43048128342246	0.866310160427808	18329	3
12082	PRD000269	13597	277	119	158	31	42	0.429602888086643	0.848375451263538	18330	3
15056	PRD000458	17854	247	106	141	29	122	0.42914979757085	0.506072874493927	18331	3
3176	PRD000259	12925	7	3	4	1	0	0.428571428571429	1	18332	3
3188	PRD000259	12937	7	3	4	0	0	0.428571428571429	1	18333	3
3219	PRD000259	12969	7	3	4	1	0	0.428571428571429	1	18334	3
3229	PRD000259	12980	7	3	4	0	0	0.428571428571429	1	18335	3
3271	PRD000259	13024	14	6	8	1	0	0.428571428571429	1	18336	3
5346	PRD000067	8043	7	3	4	0	0	0.428571428571429	1	18337	3
5366	PRD000067	8077	42	18	24	0	0	0.428571428571429	1	18338	3
5584	PXD000197	29087	7	3	4	1	0	0.428571428571429	1	18339	3
5594	PXD000197	29097	7	3	4	1	1	0.428571428571429	0.857142857142857	18340	3
12058	PRD000269	13573	348	149	199	67	81	0.42816091954023	0.767241379310345	18341	3
7107	PRD000165	10258	431	184	247	19	31	0.426914153132251	0.928074245939675	18342	3
12060	PRD000269	13575	287	122	165	28	41	0.425087108013937	0.857142857142857	18343	3
15057	PRD000458	17855	288	122	166	39	157	0.423611111111111	0.454861111111111	18344	3
15029	PRD000458	17827	175	74	101	24	88	0.422857142857143	0.497142857142857	18345	3
12081	PRD000269	13596	261	110	151	34	51	0.421455938697318	0.804597701149425	18346	3
2138	PRD000847	31107	19	8	11	4	11	0.421052631578947	0.421052631578947	18347	3
5391	PRD000067	8108	19	8	11	0	0	0.421052631578947	1	18348	3
14999	PRD000458	17797	231	97	134	28	119	0.41991341991342	0.484848484848485	18349	3
5302	PRD000067	7974	31	13	18	0	0	0.419354838709677	1	18350	3
2208	PXD000187	28849	12	5	7	0	7	0.416666666666667	0.416666666666667	18351	3
3194	PRD000259	12944	12	5	7	1	0	0.416666666666667	1	18352	3
3195	PRD000259	12945	12	5	7	2	0	0.416666666666667	1	18353	3
3259	PRD000259	13012	24	10	14	2	0	0.416666666666667	1	18354	3
5314	PRD000067	7993	24	10	14	0	0	0.416666666666667	1	18355	3
5352	PRD000067	8055	12	5	7	0	0	0.416666666666667	1	18356	3
5383	PRD000067	8098	12	5	7	0	0	0.416666666666667	1	18357	3
5708	PXD000197	29214	12	5	7	0	2	0.416666666666667	0.833333333333333	18358	3
7090	PRD000165	10241	209	87	122	1	1	0.416267942583732	0.995215311004785	18359	3
4154	PRD000092	8979	65	27	38	3	3	0.415384615384615	0.953846153846154	18360	3
15064	PRD000458	17862	236	98	138	35	131	0.415254237288136	0.444915254237288	18361	3
15037	PRD000458	17835	224	93	131	32	120	0.415178571428571	0.464285714285714	18362	3
7004	PRD000165	10155	506	210	296	12	18	0.41501976284585	0.964426877470356	18363	3
15049	PRD000458	17847	251	104	147	29	130	0.414342629482072	0.48207171314741	18364	3
7384	PXD000265	29594	29	12	17	1	14	0.413793103448276	0.517241379310345	18365	3
5910	PXD000593	38881	1260	518	742	163	200	0.411111111111111	0.841269841269841	18366	3
15007	PRD000458	17805	275	113	162	39	152	0.410909090909091	0.447272727272727	18367	3
15041	PRD000458	17839	161	66	95	23	87	0.409937888198758	0.459627329192547	18368	3
6801	PRD000400	16716	271	111	160	49	130	0.409594095940959	0.52029520295203	18369	3
238	PRD000108	9350	22	9	13	9	13	0.409090909090909	0.409090909090909	18370	3
15008	PRD000458	17806	279	114	165	38	150	0.408602150537634	0.462365591397849	18371	3
15024	PRD000458	17822	98	40	58	8	49	0.408163265306122	0.5	18372	3
5387	PRD000067	8103	27	11	16	0	0	0.407407407407407	1	18373	3
15035	PRD000458	17833	199	81	118	25	94	0.407035175879397	0.527638190954774	18374	3
5396	PRD000067	8118	32	13	19	0	0	0.40625	1	18375	3
15003	PRD000458	17801	402	163	239	68	217	0.40547263681592	0.460199004975124	18376	3
5305	PRD000067	7979	37	15	22	0	0	0.405405405405405	1	18377	3
7409	PXD000004	26883	82211	33191	49020	668	1286	0.403729427935434	0.984357324445634	18378	3
7054	PRD000165	10205	563	226	337	12	20	0.401420959147424	0.964476021314387	18379	3
1700	PRD000073	8289	50	20	30	0	0	0.4	1	18380	3
3235	PRD000259	12986	5	2	3	0	1	0.4	0.8	18381	3
3240	PRD000259	12991	10	4	6	0	0	0.4	1	18382	3
3245	PRD000259	12996	20	8	12	0	0	0.4	1	18383	3
3281	PRD000259	13034	15	6	9	1	0	0.4	1	18384	3
3283	PRD000259	13036	15	6	9	1	0	0.4	1	18385	3
4059	PRD000227	12146	10	4	6	2	1	0.4	0.9	18386	3
4552	PRD000541	18926	10	4	6	2	2	0.4	0.8	18387	3
5350	PRD000067	8053	25	10	15	0	3	0.4	0.88	18388	3
5354	PRD000067	8058	30	12	18	0	0	0.4	1	18389	3
5357	PRD000067	8063	15	6	9	0	0	0.4	1	18390	3
5401	PRD000067	8123	5	2	3	0	0	0.4	1	18391	3
5596	PXD000197	29099	5	2	3	1	1	0.4	0.8	18392	3
5630	PXD000197	29135	5	2	3	0	2	0.4	0.6	18393	3
5693	PXD000197	29199	15	6	9	0	0	0.4	1	18394	3
5698	PXD000197	29204	40	16	24	0	2	0.4	0.95	18395	3
5728	PXD000197	29234	20	8	12	3	2	0.4	0.9	18396	3
5742	PXD000197	29248	20	8	12	1	2	0.4	0.9	18397	3
7362	PXD000265	29572	5	2	3	0	2	0.4	0.6	18398	3
11527	PXD001793	46388	10	4	6	0	0	0.4	1	18399	3
11647	PXD001793	46405	10	4	6	0	0	0.4	1	18400	3
11703	PXD001793	46407	10	4	6	0	0	0.4	1	18401	3
11735	PXD001793	46408	10	4	6	0	0	0.4	1	18402	3
11787	PXD001793	46419	10	4	6	0	0	0.4	1	18403	3
11816	PXD001793	46426	10	4	6	0	0	0.4	1	18404	3
11826	PXD001793	46429	10	4	6	0	0	0.4	1	18405	3
11847	PXD001793	46434	10	4	6	0	0	0.4	1	18406	3
11865	PXD001793	46440	10	4	6	0	0	0.4	1	18407	3
11907	PXD001793	46441	10	4	6	0	0	0.4	1	18408	3
11976	PXD000162	28692	5	2	3	2	3	0.4	0.4	18409	3
13806	PXD001386	41365	5	2	3	0	0	0.4	1	18410	3
15720	PRD000066	4012	5	2	3	0	2	0.4	0.6	18411	3
5378	PRD000067	8092	81	32	49	0	0	0.395061728395062	1	18412	3
212	PRD000108	9323	38	15	23	14	22	0.394736842105263	0.421052631578947	18413	3
242	PRD000108	9751	199	78	121	33	49	0.391959798994975	0.753768844221105	18414	3
7101	PRD000165	10252	337	132	205	3	2	0.391691394658754	0.99406528189911	18415	3
5861	PXD000593	38832	863	338	525	162	174	0.391657010428737	0.79837775202781	18416	3
3282	PRD000259	13035	23	9	14	1	0	0.391304347826087	1	18417	3
1807	PRD000073	8415	18	7	11	0	0	0.388888888888889	1	18418	3
4033	PRD000227	12120	18	7	11	2	0	0.388888888888889	1	18419	3
4052	PRD000227	12139	18	7	11	2	0	0.388888888888889	1	18420	3
5351	PRD000067	8054	18	7	11	0	0	0.388888888888889	1	18421	3
5362	PRD000067	8069	44	17	27	0	0	0.386363636363636	1	18422	3
15027	PRD000458	17825	202	78	124	28	111	0.386138613861386	0.45049504950495	18423	3
3293	PRD000259	13047	26	10	16	4	6	0.384615384615385	0.769230769230769	18424	3
4542	PRD000541	18915	26	10	16	1	1	0.384615384615385	0.961538461538462	18425	3
5340	PRD000067	8031	26	10	16	0	0	0.384615384615385	1	18426	3
5741	PXD000197	29247	34	13	21	2	4	0.382352941176471	0.882352941176471	18427	3
15012	PRD000458	17810	351	134	217	70	197	0.381766381766382	0.438746438746439	18428	3
12574	PXD000023	27199	118	45	73	0	0	0.38135593220339	1	18429	3
3228	PRD000259	12979	21	8	13	0	0	0.380952380952381	1	18430	3
5368	PRD000067	8079	45	17	28	0	0	0.377777777777778	1	18431	3
5370	PRD000067	8082	61	23	38	0	0	0.377049180327869	1	18432	3
15013	PRD000458	17811	189	71	118	26	110	0.375661375661376	0.417989417989418	18433	3
184	PRD000108	9292	8	3	5	3	5	0.375	0.375	18434	3
3289	PRD000259	13043	8	3	5	0	0	0.375	1	18435	3
3304	PRD000259	13060	8	3	5	0	0	0.375	1	18436	3
4523	PRD000541	18892	8	3	5	1	1	0.375	0.875	18437	3
4541	PRD000541	18913	8	3	5	1	1	0.375	0.875	18438	3
4562	PRD000541	18940	8	3	5	0	0	0.375	1	18439	3
4565	PRD000541	18943	16	6	10	0	0	0.375	1	18440	3
4570	PRD000541	18948	8	3	5	0	0	0.375	1	18441	3
5301	PRD000067	7973	32	12	20	0	3	0.375	0.90625	18442	3
5319	PRD000067	8003	8	3	5	0	0	0.375	1	18443	3
5334	PRD000067	8021	8	3	5	0	0	0.375	1	18444	3
5375	PRD000067	8088	8	3	5	0	0	0.375	1	18445	3
5395	PRD000067	8117	24	9	15	0	0	0.375	1	18446	3
5399	PRD000067	8121	24	9	15	0	0	0.375	1	18447	3
5646	PXD000197	29151	16	6	10	0	1	0.375	0.9375	18448	3
5691	PXD000197	29197	8	3	5	0	0	0.375	1	18449	3
13852	PXD001386	41427	8	3	5	0	0	0.375	1	18450	3
15055	PRD000458	17853	305	114	191	41	102	0.373770491803279	0.665573770491803	18451	3
5912	PXD000593	38883	906	335	571	183	198	0.369757174392936	0.781456953642384	18452	3
3227	PRD000259	12977	19	7	12	0	1	0.368421052631579	0.947368421052632	18453	3
14998	PRD000458	17796	346	127	219	47	197	0.367052023121387	0.430635838150289	18454	3
2152	PXD000187	28793	30	11	19	0	19	0.366666666666667	0.366666666666667	18455	3
2101	PRD000847	31070	11	4	7	1	7	0.363636363636364	0.363636363636364	18456	3
2148	PXD000187	28789	33	12	21	0	18	0.363636363636364	0.454545454545455	18457	3
3224	PRD000259	12974	22	8	14	0	0	0.363636363636364	1	18458	3
5364	PRD000067	8073	36	13	23	0	0	0.361111111111111	1	18459	3
5380	PRD000067	8094	36	13	23	0	3	0.361111111111111	0.916666666666667	18460	3
15044	PRD000458	17842	233	84	149	34	131	0.360515021459227	0.437768240343348	18461	3
5365	PRD000067	8074	39	14	25	0	0	0.358974358974359	1	18462	3
15001	PRD000458	17799	212	76	136	28	127	0.358490566037736	0.400943396226415	18463	3
4540	PRD000541	18912	14	5	9	0	0	0.357142857142857	1	18464	3
5347	PRD000067	8048	28	10	18	0	3	0.357142857142857	0.892857142857143	18465	3
5367	PRD000067	8078	14	5	9	0	0	0.357142857142857	1	18466	3
221	PRD000108	9333	414	147	267	32	52	0.355072463768116	0.8743961352657	18467	3
4572	PRD000541	18950	17	6	11	0	0	0.352941176470588	1	18468	3
2179	PXD000187	28820	20	7	13	0	13	0.35	0.35	18469	3
3285	PRD000259	13038	20	7	13	0	0	0.35	1	18470	3
5379	PRD000067	8093	20	7	13	0	0	0.35	1	18471	3
5402	PRD000067	8124	20	7	13	0	0	0.35	1	18472	3
5720	PXD000197	29226	40	14	26	0	14	0.35	0.65	18473	3
3223	PRD000259	12973	23	8	15	1	0	0.347826086956522	1	18474	3
5308	PRD000067	7986	23	8	15	0	0	0.347826086956522	1	18475	3
5394	PRD000067	8113	23	8	15	0	3	0.347826086956522	0.869565217391304	18476	3
15071	PRD000458	17869	125	43	82	8	68	0.344	0.456	18477	3
214	PRD000108	9325	6	2	4	2	4	0.333333333333333	0.333333333333333	18478	3
1163	PRD000050	3365	3	1	2	0	0	0.333333333333333	1	18479	3
1500	PRD000054	3469	9	3	6	0	0	0.333333333333333	1	18480	3
1545	PRD000054	3514	6	2	4	0	4	0.333333333333333	0.333333333333333	18481	3
1908	PRD000073	8606	3	1	2	1	2	0.333333333333333	0.333333333333333	18482	3
3170	PRD000259	12919	12	4	8	1	0	0.333333333333333	1	18483	3
3181	PRD000259	12930	3	1	2	0	0	0.333333333333333	1	18484	3
3222	PRD000259	12972	9	3	6	0	0	0.333333333333333	1	18485	3
